close,volume,date,high,low,open
138325176.42362955,487939443121484.0,2020-05-29 23:59:59.999000+00:00,142001413.0680465,137261935.80713958,141329334.86907
142154232.99287707,479537203057956.8,2020-05-30 23:59:59.999000+00:00,142207226.96582782,137264267.91594604,138322093.40299976
138391227.7678605,407002294014998.5,2020-05-31 23:59:59.999000+00:00,142153204.5931081,137805856.17670226,142149713.9297892
148369921.5903673,514951439695384.25,2020-06-01 23:59:59.999000+00:00,148832531.44951856,137907964.02697447,138450270.10902035
136864212.0671825,571290265343712.6,2020-06-02 23:59:59.999000+00:00,148349904.8030412,135920501.91543803,148349904.8030412
135785908.9454734,359168945947645.4,2020-06-03 23:59:59.999000+00:00,136928372.90747023,134826997.6677729,136928372.90747023
139095534.87907904,364491426260072.06,2020-06-04 23:59:59.999000+00:00,139613062.087127,135044184.79322404,135772804.0693694
135431512.3340303,331730122991566.44,2020-06-05 23:59:59.999000+00:00,138285280.21063974,135415965.30104807,138284901.6616983
135265423.10220668,286379042459441.7,2020-06-06 23:59:59.999000+00:00,136943374.72192806,134387517.57488826,135422712.72129992
139306813.15306073,350508691799216.6,2020-06-07 23:59:59.999000+00:00,139485802.8556754,132525712.75834754,135255951.9896545
135372090.0076622,306675147325374.4,2020-06-08 23:59:59.999000+00:00,139632975.53274387,135372090.0076622,139305621.9230541
135928936.63236174,333822707709749.75,2020-06-09 23:59:59.999000+00:00,137755888.31426027,135928936.63236174,137571672.514143
138026889.9060639,356664409726026.06,2020-06-10 23:59:59.999000+00:00,139562349.03259763,135887992.06786805,135887992.06786805
130200544.72814894,422797414238321.1,2020-06-11 23:59:59.999000+00:00,139856694.01581708,130200544.72814894,137964885.46686253
134789630.1965153,316029228169641.75,2020-06-12 23:59:59.999000+00:00,135483672.0211618,130275859.97612187,130275859.97612187
134710491.68304622,249712848571313.25,2020-06-13 23:59:59.999000+00:00,134965465.6111764,133583535.34999125,134788094.19155145
132653856.51541989,270006414029552.0,2020-06-14 23:59:59.999000+00:00,134809920.01051614,132293947.73542634,134742859.6225834
132363356.59293452,377309507856413.25,2020-06-15 23:59:59.999000+00:00,133300634.34429754,128541985.19471328,132639682.23542751
133960541.3064596,302056758815028.2,2020-06-16 23:59:59.999000+00:00,135606895.35407245,131685494.6687906,132420771.49904856
133882683.28984012,283370652582182.06,2020-06-17 23:59:59.999000+00:00,134007084.50310266,132840903.12845244,133890046.95189492
132618907.45217508,250916184200326.28,2020-06-18 23:59:59.999000+00:00,133898275.61621444,131478302.12785578,133881120.71102303
132289250.57241432,276709696248785.2,2020-06-19 23:59:59.999000+00:00,133089780.7299963,132093799.65652952,132634988.73954396
132920529.47316502,243990303400764.53,2020-06-20 23:59:59.999000+00:00,133812580.42017764,131710428.67698328,132331147.26447828
130996585.65151122,218264021547644.1,2020-06-21 23:59:59.999000+00:00,133899974.07720628,130951540.32784872,132900385.82330444
136198924.19526446,297093308389638.4,2020-06-22 23:59:59.999000+00:00,136505863.0637672,130877422.08499555,130934348.88270134
137324224.60812306,240046928059439.7,2020-06-23 23:59:59.999000+00:00,137324224.60812306,136055431.38402337,136126768.43330583
131784303.38617332,268187809206654.7,2020-06-24 23:59:59.999000+00:00,137076418.882544,131730504.25288704,136233718.68658212
130845926.21317108,266084767827578.4,2020-06-25 23:59:59.999000+00:00,133129609.86268675,129544707.9842508,133129609.86268675
131501153.8459171,259006240250203.6,2020-06-26 23:59:59.999000+00:00,132795895.1597458,130655910.56552634,130777742.39441922
129814476.04581974,247893932607200.4,2020-06-27 23:59:59.999000+00:00,132145438.93800348,129137457.06868744,131571571.74153584
129674250.63079242,208969608671760.1,2020-06-28 23:59:59.999000+00:00,131998136.13382432,128811810.52786537,129858533.28088634
130252789.4733031,233464210719806.62,2020-06-29 23:59:59.999000+00:00,131022027.69379038,129635404.14841582,129635404.14841582
130633980.2691201,227822879737486.1,2020-06-30 23:59:59.999000+00:00,132988845.49748124,130633980.2691201,132988845.49748124
131536833.94806792,228317321187152.25,2020-07-01 23:59:59.999000+00:00,133633617.77563149,130744152.00375985,130744152.00375985
133509247.17527264,232912133059312.0,2020-07-02 23:59:59.999000+00:00,133822875.03431652,130834945.9375236,131590389.6226216
132061244.08704408,191393737902798.25,2020-07-03 23:59:59.999000+00:00,133530209.83037996,131646935.16912496,133530209.83037996
132717881.1407872,178612105645836.9,2020-07-04 23:59:59.999000+00:00,133456243.05616967,131571873.19438942,132016626.74342471
131484440.18908678,187518749778234.75,2020-07-05 23:59:59.999000+00:00,133149427.81279165,130133143.69563346,132624914.59459811
133940676.29452826,259282428756408.62,2020-07-06 23:59:59.999000+00:00,133940676.29452826,131107463.85663068,131499579.93597956
133611191.07479744,197718930465255.25,2020-07-07 23:59:59.999000+00:00,135635348.6571139,132751599.9194782,133565938.527243
135488191.7801632,285472417933310.56,2020-07-08 23:59:59.999000+00:00,135873278.45870897,133571672.64418584,134069322.27156144
135003711.00631657,258699202407729.2,2020-07-09 23:59:59.999000+00:00,135544160.75259045,133566258.93633774,135495517.08261293
133596405.57525612,245330378085443.28,2020-07-10 23:59:59.999000+00:00,134936617.63526273,132061043.76798868,134936617.63526273
132768109.70518257,190772396072466.62,2020-07-11 23:59:59.999000+00:00,133808413.64689642,132454321.17211264,133577747.1259942
133709747.05718637,207655936621245.7,2020-07-12 23:59:59.999000+00:00,133904255.94250108,132693506.29966696,132778292.7691418
132960227.86982565,252530905423224.47,2020-07-13 23:59:59.999000+00:00,133721734.7698611,132757647.32149012,133721734.7698611
133224417.510734,260246351511859.7,2020-07-14 23:59:59.999000+00:00,133979752.50241472,132552075.65160134,132946292.92298605
134046246.65881927,228246505563943.7,2020-07-15 23:59:59.999000+00:00,134046246.65881927,133131361.98756482,133131361.98756482
132926771.17889112,229174868213994.7,2020-07-16 23:59:59.999000+00:00,134382923.67947692,132926771.17889112,134057223.6529818
135407660.13446194,202968769152114.0,2020-07-17 23:59:59.999000+00:00,135407660.13446194,132917154.91025396,132917154.91025396
135520818.0549295,181294392461583.6,2020-07-18 23:59:59.999000+00:00,136585324.33826545,134659438.30042055,135404579.6528586
134724901.26493645,191450660793326.44,2020-07-19 23:59:59.999000+00:00,135505520.50263706,134612218.19339508,135505520.50263706
135254427.9179237,201763184629120.1,2020-07-20 23:59:59.999000+00:00,135860148.0567569,134755465.49118477,134755465.49118477
137525536.02319032,266676323770325.25,2020-07-21 23:59:59.999000+00:00,138357321.39597192,135003028.65938976,135223143.76621783
139361306.22295797,242592528675422.72,2020-07-22 23:59:59.999000+00:00,139436734.88566127,136752400.07464296,137568921.61793453
139943547.9173178,265491797914320.75,2020-07-23 23:59:59.999000+00:00,140136823.27287364,138794832.31485218,139387327.33484417
139264859.66508427,241787671325639.12,2020-07-24 23:59:59.999000+00:00,140527184.8371755,137917561.9278613,140016416.4121879
141312469.12255234,242552713313800.53,2020-07-25 23:59:59.999000+00:00,141713219.92275476,139167306.14718416,139302722.11059225
144305717.08275652,299473182348916.56,2020-07-26 23:59:59.999000+00:00,146375157.32166857,140958114.54355046,141358049.18247482
159263434.63531387,515173281286875.75,2020-07-27 23:59:59.999000+00:00,164925792.10656676,144313907.01715416,144313907.01715416
159063856.80024353,416828297807257.06,2020-07-28 23:59:59.999000+00:00,162355202.723042,154288472.4493832,159643423.3326705
161052369.62979528,358810142693695.25,2020-07-29 23:59:59.999000+00:00,163929721.64366853,158298824.9623323,159062375.14720744
161352893.30151364,331662209135001.1,2020-07-30 23:59:59.999000+00:00,162512148.57524025,158578323.34323886,161060295.35091844
166455522.55761036,336136733299868.75,2020-07-31 23:59:59.999000+00:00,167458013.887457,158475126.5659205,161246729.8858633
172866601.70892784,383313657234673.6,2020-08-01 23:59:59.999000+00:00,173383788.02027896,165223898.19598612,166442352.49028438
161710051.09979725,402929360342859.2,2020-08-02 23:59:59.999000+00:00,176902520.7180868,161710051.09979725,172854428.51814258
163999181.1496941,296410029898224.1,2020-08-03 23:59:59.999000+00:00,167201324.5369893,161085418.47061464,161480373.8453289
162742850.49108246,309845369798765.8,2020-08-04 23:59:59.999000+00:00,166109337.68215278,162151983.45073858,163978903.20489272
170343377.51830968,354324523047319.44,2020-08-05 23:59:59.999000+00:00,170993885.4378774,162621272.92932242,162621272.92932242
171719865.20066208,340480771948890.3,2020-08-06 23:59:59.999000+00:00,173633062.50555587,168923667.81815362,170960627.8820544
170706389.81716657,337173388364321.06,2020-08-07 23:59:59.999000+00:00,174288415.70894465,166630478.5305763,171687531.6009525
172951380.90900093,258558773431217.03,2020-08-08 23:59:59.999000+00:00,173628514.22469774,170073074.7151594,170751718.86725515
171355574.83603102,257345602294794.56,2020-08-09 23:59:59.999000+00:00,173716673.2636755,169912646.04610366,172705350.96106488
173857089.249997,383212292076941.8,2020-08-10 23:59:59.999000+00:00,176567253.5175368,171138123.05554312,171138123.05554312
167573077.52012357,395801831078191.8,2020-08-11 23:59:59.999000+00:00,175947826.25768048,163880098.0366578,173920697.33639494
170693170.81800422,368181911775165.2,2020-08-12 23:59:59.999000+00:00,173351114.78349102,166541971.39581817,167526108.98402208
173504489.49064204,405587637233438.3,2020-08-13 23:59:59.999000+00:00,173684982.77271998,166499890.91902855,170775377.58531526
175560950.57634613,356952412965915.3,2020-08-14 23:59:59.999000+00:00,179273039.60123295,172595557.23051098,173375953.2339315
177005371.8481183,348394749249632.5,2020-08-15 23:59:59.999000+00:00,178459885.40033957,175558362.78038114,175558362.78038114
175348955.77668524,307050445537062.5,2020-08-16 23:59:59.999000+00:00,178037690.91091305,175088337.20373943,177020095.47258404
180637481.8330153,416122187401010.9,2020-08-17 23:59:59.999000+00:00,181240461.51292148,173858552.56217027,175361414.79361942
177321402.3264521,383904640680767.75,2020-08-18 23:59:59.999000+00:00,181932572.48704728,176829551.7018249,180605867.2605644
175060111.19799492,362254773576460.2,2020-08-19 23:59:59.999000+00:00,177829714.82758453,172267779.7217201,177275502.76977563
175013408.003275,300373795688466.44,2020-08-20 23:59:59.999000+00:00,175458605.6478111,174374514.30044347,175107993.89526895
171154986.0056181,350025177786137.7,2020-08-21 23:59:59.999000+00:00,175303477.29586583,170748824.16098917,174965650.234666
172473977.14946693,298596027698587.0,2020-08-22 23:59:59.999000+00:00,172585917.52079588,169033607.0887181,171051465.95819008
172321871.36369503,272874717698558.2,2020-08-23 23:59:59.999000+00:00,173117295.42651322,170674145.47083047,172442535.04303545
172369485.98183772,305696349320519.5,2020-08-24 23:59:59.999000+00:00,174497018.00469542,171757583.78643116,172402644.35495698
166304452.90692428,387058373751725.94,2020-08-25 23:59:59.999000+00:00,173262537.35339227,163378539.2289483,173262537.35339227
168217072.0579458,328839298015622.6,2020-08-26 23:59:59.999000+00:00,168878067.81559074,165391395.29405332,166374600.89870343
165782603.86041656,340220456145385.6,2020-08-27 23:59:59.999000+00:00,168885193.28927052,164687265.51994926,168139807.95761248
167766770.87359622,290103424330960.0,2020-08-28 23:59:59.999000+00:00,167812056.24013543,165775130.8848201,165874987.24910793
167248835.33317488,254147917749773.2,2020-08-29 23:59:59.999000+00:00,168393811.58287588,166659134.16645232,167745762.30339208
171127003.19814175,287207531637250.9,2020-08-30 23:59:59.999000+00:00,171276024.56168082,167038321.3560238,167275705.00516585
169849668.27467006,325502392584191.6,2020-08-31 23:59:59.999000+00:00,171081463.32302007,169542735.14775127,171081463.32302007
175272488.87152258,397038479088668.0,2020-09-01 23:59:59.999000+00:00,176856763.05910552,168601899.37042418,169786673.32178187
168455459.15264687,410697613074244.0,2020-09-02 23:59:59.999000+00:00,175263156.9935467,166792784.14095742,175263156.9935467
151018193.49462414,471463079077880.0,2020-09-03 23:59:59.999000+00:00,169075163.13356823,150060333.13122064,168447563.83695975
155090918.31464082,441715906173317.3,2020-09-04 23:59:59.999000+00:00,157260147.21547455,150805785.3055283,150805785.3055283
150041423.58943012,662697364856894.1,2020-09-05 23:59:59.999000+00:00,156120118.36611098,146752884.73728517,155101486.79557914
151698810.4263725,546950970305832.9,2020-09-06 23:59:59.999000+00:00,152755452.8577294,148378925.27326822,150006745.02379143
152862874.2134698,497438606754532.9,2020-09-07 23:59:59.999000+00:00,153282236.4473584,146361808.26452243,151741690.6563225
150409667.12906468,492761535220877.4,2020-09-08 23:59:59.999000+00:00,154749003.30293465,146872591.50939247,152840378.92001
151381834.94907868,358229298239238.6,2020-09-09 23:59:59.999000+00:00,153672437.8393959,148645988.67076305,150460292.36986086
154056964.32713044,804348005741150.0,2020-09-10 23:59:59.999000+00:00,155194563.88709512,151361193.64112735,151423201.58868557
156049603.43666476,671993485823976.5,2020-09-11 23:59:59.999000+00:00,156049603.43666476,151621226.74957225,154153685.97675017
156668584.53508082,551377947619866.6,2020-09-12 23:59:59.999000+00:00,158719070.747964,154421306.3819593,156183840.83416665
153528966.00732043,547728740481623.5,2020-09-13 23:59:59.999000+00:00,158694720.0120826,151995195.24692792,156822046.24015674
158748272.32981056,527336643963231.7,2020-09-14 23:59:59.999000+00:00,160892084.771204,152768893.57785746,153629610.45968467
160324907.823108,483117749046647.0,2020-09-15 23:59:59.999000+00:00,162625135.93958887,158367960.87834987,158680401.64211527
162645219.59958294,456940973413689.06,2020-09-16 23:59:59.999000+00:00,164967304.05782428,159097369.96996352,160349108.20663548
162246606.84626552,565725606666175.0,2020-09-17 23:59:59.999000+00:00,163994003.1064513,159998179.58537757,162714421.4774827
162369519.05041087,390518725501180.25,2020-09-18 23:59:59.999000+00:00,162833516.91090807,160455933.32557905,162360731.80835938
164591305.80240077,337720670503111.6,2020-09-19 23:59:59.999000+00:00,165180968.16122338,161850756.0721188,162208802.65959096
161037453.24378332,366432304504144.25,2020-09-20 23:59:59.999000+00:00,164613908.07199958,160439277.37270302,164613908.07199958
153872876.63609827,425367523607442.56,2020-09-21 23:59:59.999000+00:00,161247878.53813326,153788752.68086305,161030372.76802158
155427348.9213631,347395185570342.75,2020-09-22 23:59:59.999000+00:00,155903468.2579112,153508608.29375198,153825071.46817353
151952206.8651888,350882156450577.4,2020-09-23 23:59:59.999000+00:00,155432695.8526818,151203862.81378335,155398245.10168192
160156989.90363872,698830516560003.0,2020-09-24 23:59:59.999000+00:00,160355534.62854543,151649134.21999073,151919797.62039462
158834860.9041213,586021137947523.0,2020-09-25 23:59:59.999000+00:00,160521057.4874556,158254219.99715987,160265911.70704865
159696515.89805743,695970371407597.8,2020-09-26 23:59:59.999000+00:00,160027400.85904074,158457017.96292096,158877313.0972878
160022544.015954,798369015770441.0,2020-09-27 23:59:59.999000+00:00,160464088.55190706,157798085.02528137,159639611.00062186
159572211.06446707,709314973595568.1,2020-09-28 23:59:59.999000+00:00,162970262.18334743,159305497.34984684,160042507.54124254
161372140.72530612,694070722029854.0,2020-09-29 23:59:59.999000+00:00,161552599.11648765,158574352.71071777,159572178.88317505
160335113.4010362,657027055273341.8,2020-09-30 23:59:59.999000+00:00,161316949.33818406,158858433.41771305,161298240.45958167
157431303.6502123,595016150179066.0,2020-10-01 23:59:59.999000+00:00,162252251.35227355,155427412.81307536,160490952.58563262
157072941.58712113,721412377313773.6,2020-10-02 23:59:59.999000+00:00,158486225.13804683,154925351.05093294,157440229.44134882
156677171.74108723,663288273538082.1,2020-10-03 23:59:59.999000+00:00,157414025.94726214,156109868.58003744,157059955.02750173
158481433.49471122,1058221523595476.0,2020-10-04 23:59:59.999000+00:00,158755036.96289733,156455328.55389896,156693683.61950478
159627291.52186853,705846683228864.1,2020-10-05 23:59:59.999000+00:00,159629782.40205273,157668582.01309428,158527061.49328277
157536695.61720645,625918309665441.6,2020-10-06 23:59:59.999000+00:00,158559734.81724542,156462277.8585574,158541067.0865253
157260602.3932646,559866678581057.0,2020-10-07 23:59:59.999000+00:00,157260602.3932646,157031364.6798307,157051599.47158617
160319325.1501219,933260069358899.0,2020-10-08 23:59:59.999000+00:00,161175661.3352492,155477336.7718676,157266530.87329644
162483772.63878822,334870637976939.1,2020-10-09 23:59:59.999000+00:00,162483772.63878822,159660214.9074231,160507842.22780314
165804920.42341703,335967691160793.75,2020-10-10 23:59:59.999000+00:00,168031158.59301433,162373383.12072942,162405722.25388786
167262167.35224044,293094076502926.56,2020-10-11 23:59:59.999000+00:00,167749019.8646602,165691406.29395464,165800815.8855823
169628734.8058449,384533096356711.8,2020-10-12 23:59:59.999000+00:00,171720018.02770263,165507313.28333876,167438092.81115392
167850769.75114104,355845977314726.5,2020-10-13 23:59:59.999000+00:00,169542359.92785037,167410842.44289097,169526596.50054845
168044242.9543571,357273042545900.9,2020-10-14 23:59:59.999000+00:00,169407061.0438025,166072187.65841502,169407061.0438025
168623335.5671889,359948345826508.2,2020-10-15 23:59:59.999000+00:00,170675324.65478158,166601711.25744402,167964534.57793528
167163782.07789755,379020583191607.5,2020-10-16 23:59:59.999000+00:00,170123592.96298572,164988593.54987648,170069313.83911607
167694986.87179247,282448366730706.94,2020-10-17 23:59:59.999000+00:00,168110751.02388752,166620791.0126541,167163782.07081065
168687717.77509245,269941252074655.8,2020-10-18 23:59:59.999000+00:00,168687717.77509245,167539621.5563598,167663696.7714026
172658965.26945257,350508118436089.2,2020-10-19 23:59:59.999000+00:00,173365931.4721584,167885135.7253915,168858931.68626854
175366746.1008297,454617403827676.06,2020-10-20 23:59:59.999000+00:00,175366746.1008297,171974748.8743286,172724655.35319474
187895765.08392528,631560119699169.2,2020-10-21 23:59:59.999000+00:00,193069704.15070453,173129965.1482009,173301265.6324986
190008381.6414277,508932070363601.0,2020-10-22 23:59:59.999000+00:00,192771893.53565207,187049369.11643592,187595965.6724176
189490018.17762008,424636349531003.75,2020-10-23 23:59:59.999000+00:00,190562044.66772187,186905819.95602345,190101665.05449435
192076675.3449927,359626511929537.4,2020-10-24 23:59:59.999000+00:00,192618907.9933173,188819007.4366872,189490529.46429685
191186815.2608016,357642490608089.6,2020-10-25 23:59:59.999000+00:00,195288701.04093656,189148041.94461083,192076683.11418453
191578679.621758,432183038658343.1,2020-10-26 23:59:59.999000+00:00,194353685.76486725,187893003.40144145,191160399.8818116
200151992.6767496,494438881172095.2,2020-10-27 23:59:59.999000+00:00,201694322.131198,191342502.5200828,191553529.1733477
196174813.1861926,525702881385145.75,2020-10-28 23:59:59.999000+00:00,202965089.9461205,189281768.09395915,200128141.8941948
199256932.701136,830508665025296.9,2020-10-29 23:59:59.999000+00:00,200445506.2158994,190686945.8003874,195080113.5638846
197657001.6307965,453462262550350.3,2020-10-30 23:59:59.999000+00:00,201523000.5896444,192591441.73248696,199256788.8068135
201070934.8284759,442200944804838.56,2020-10-31 23:59:59.999000+00:00,204677980.27614293,196358514.9936466,197657153.08397567
201076361.2895928,356792827679223.5,2020-11-01 23:59:59.999000+00:00,202253329.3578127,198844191.4339961,201070936.32618573
198007183.33478835,450220534417796.0,2020-11-02 23:59:59.999000+00:00,202111665.64773548,193843846.5099168,200988022.47967088
203030436.0557324,436482867333418.2,2020-11-03 23:59:59.999000+00:00,203478387.25138173,194681367.2345253,198009683.1231672
203076637.8113786,509124667765807.9,2020-11-04 23:59:59.999000+00:00,206833779.9988404,198505760.2628288,202257196.2672268
224428984.4306703,593670105345245.5,2020-11-05 23:59:59.999000+00:00,226024120.9673292,204879860.4625115,205372754.766437
221266455.2268701,568127464322993.5,2020-11-06 23:59:59.999000+00:00,229305052.9205368,216708378.2235697,222182518.65821856
210859396.7446805,497874007877974.7,2020-11-07 23:59:59.999000+00:00,223700248.40632352,205023478.38130927,221266455.25743207
219690171.66072303,378570605522111.25,2020-11-08 23:59:59.999000+00:00,222281959.7286964,209585118.88746235,210859396.41404337
218884881.0777793,484692120866054.56,2020-11-09 23:59:59.999000+00:00,224044791.26086268,210436070.7711662,219708122.9464712
214908486.0670721,359634780149123.44,2020-11-10 23:59:59.999000+00:00,218158496.4532392,213853320.35109448,215603510.93322468
220964671.42030385,418452605348629.8,2020-11-11 23:59:59.999000+00:00,224042220.93009955,214854880.7427712,214914686.37111613
230249010.7021545,480930345054637.8,2020-11-12 23:59:59.999000+00:00,230622481.5297985,218609347.8955145,220952849.1570656
231088752.76177,446946489893305.75,2020-11-13 23:59:59.999000+00:00,233727735.7794899,227110159.1668491,230215659.7834969
227552995.4583077,389189163456968.1,2020-11-14 23:59:59.999000+00:00,231088754.9163389,223036164.9928285,231088754.9163389
225425708.93847668,334980206532753.6,2020-11-15 23:59:59.999000+00:00,228331491.7346188,223277531.518881,227553013.68901432
235391201.35364497,445608814914334.4,2020-11-16 23:59:59.999000+00:00,237004532.3896348,224432998.48291576,225520930.34277543
247724530.2184158,549311438966683.75,2020-11-17 23:59:59.999000+00:00,249662432.88041443,232649034.4169241,234975166.9336098
250213128.1721004,688774354307250.0,2020-11-18 23:59:59.999000+00:00,259377675.4025241,244793983.00131643,247704150.5632508
252486912.38713628,521914608663781.0,2020-11-19 23:59:59.999000+00:00,256590202.7994379,247657937.9489472,251239195.04508296
264098569.39301136,524269908637557.0,2020-11-20 23:59:59.999000+00:00,266204608.0321637,252108189.7341383,252507032.55271336
264395246.5498041,562342899980698.0,2020-11-21 23:59:59.999000+00:00,268570431.3696768,261588881.9022981,264098590.78603843
260076084.6131304,585463700721218.4,2020-11-22 23:59:59.999000+00:00,265058089.5625332,250626102.9249095,264395249.75606343
260430300.0878699,605004099115297.6,2020-11-23 23:59:59.999000+00:00,264877472.03389543,254648291.4207232,260029166.0800452
270032195.9625185,730009983751264.4,2020-11-24 23:59:59.999000+00:00,273609544.19397765,257649242.9680597,260477120.21184847
264765042.59699807,617686905038691.0,2020-11-25 23:59:59.999000+00:00,274114177.38753563,262668256.62292853,269971337.5602255
241688773.64123136,867888386805696.0,2020-11-26 23:59:59.999000+00:00,266490873.4829748,230355931.0830041,264759754.10355067
240792713.37660807,549077304350659.0,2020-11-27 23:59:59.999000+00:00,245741558.84435403,232335764.3160537,242213253.30352667
249364289.1053306,458844325851091.0,2020-11-28 23:59:59.999000+00:00,251285802.77407387,238009488.90709952,240856506.3244396
255712707.9926791,438195821741090.7,2020-11-29 23:59:59.999000+00:00,257387524.9127568,247136327.7589408,249395528.96505395
276824964.2473449,671332848565510.8,2020-11-30 23:59:59.999000+00:00,278602046.9397931,255690201.4774461,255690201.4774461
265448431.05927595,700100392540881.5,2020-12-01 23:59:59.999000+00:00,280762692.15995663,258978150.68071923,276941308.65744054
270609804.9914233,527922134984754.9,2020-12-02 23:59:59.999000+00:00,274255528.7522477,259647728.9842193,265484567.88630244
274362277.931155,453618054235711.5,2020-12-03 23:59:59.999000+00:00,275940544.2089508,268235142.78942463,272848979.2638771
264552129.0382736,477928353121609.06,2020-12-04 23:59:59.999000+00:00,275138302.83071697,264515732.1575795,274390356.52460426
270981611.77882385,385408546630589.06,2020-12-05 23:59:59.999000+00:00,271069581.8953085,263001976.47972363,264532600.9578929
272563590.39124894,357839897824386.4,2020-12-06 23:59:59.999000+00:00,273124237.16440994,267355121.68805256,270980896.8047182
270616289.3230566,379006086704654.9,2020-12-07 23:59:59.999000+00:00,273543443.7068695,266786308.5328274,272570867.055085
258395207.8776136,447000299323155.7,2020-12-08 23:59:59.999000+00:00,273045375.7359866,257636496.76896265,270684754.90357894
261638704.4013224,485341814846437.0,2020-12-09 23:59:59.999000+00:00,262665827.64552835,252469738.8823861,258332222.3837659
257594498.77515143,360200079716643.25,2020-12-10 23:59:59.999000+00:00,261591006.4440204,253630078.33983624,261591006.4440204
255649962.28160417,393706581046353.44,2020-12-11 23:59:59.999000+00:00,257611124.52233705,249219475.8937112,257547335.4792956
266193028.29475525,307939322481173.44,2020-12-12 23:59:59.999000+00:00,267833680.96909985,255467873.1938896,255542608.86004376
268968908.7133551,360288286717664.6,2020-12-13 23:59:59.999000+00:00,274373742.084768,265211646.8093796,266237049.3122868
271070576.1458925,315813829751418.3,2020-12-14 23:59:59.999000+00:00,271961027.21017766,267445274.50595656,269026257.2864212
274200860.5223334,376625934196015.75,2020-12-15 23:59:59.999000+00:00,275681535.7519547,269043643.55804795,271067756.78363943
300190156.56967896,627206341926371.9,2020-12-16 23:59:59.999000+00:00,302345260.4910569,272558201.5980829,274259787.5487637
321731170.4155037,1005447293612929.2,2020-12-17 23:59:59.999000+00:00,333736243.6739584,299208377.29263,300151898.9887633
326186900.11578,570882913829043.4,2020-12-18 23:59:59.999000+00:00,328838980.07165664,316326174.71657073,322374066.71989274
336504441.4345476,542577358034580.2,2020-12-19 23:59:59.999000+00:00,339549826.7552698,321795699.20107967,326115067.20836943
332070650.4149993,533508194177809.75,2020-12-20 23:59:59.999000+00:00,342208682.3877595,326324357.12196696,336390727.98123413
322190958.8453734,648698317990500.2,2020-12-21 23:59:59.999000+00:00,341409048.77474445,313404008.73881114,332103346.0605277
336275808.353052,623970250080041.1,2020-12-22 23:59:59.999000+00:00,336373006.8149512,315802599.69897044,321989515.1380771
329755614.92551386,723479412505796.5,2020-12-23 23:59:59.999000+00:00,341704954.3079986,323445728.99939084,336403910.21858543
336803086.34682643,587290540867495.9,2020-12-24 23:59:59.999000+00:00,337262669.96202433,323441874.676298,332241950.999246
347873015.9461867,596932742150820.5,2020-12-25 23:59:59.999000+00:00,348512087.7620486,333783671.55841213,336769312.5872377
372868849.4312042,681685252396674.6,2020-12-26 23:59:59.999000+00:00,376832553.55430526,345868821.68645567,348045448.78417504
372774432.5004667,937634641402010.4,2020-12-27 23:59:59.999000+00:00,398986733.1847972,365469240.247097,372901793.3412229
382714086.7430918,696494736946431.8,2020-12-28 23:59:59.999000+00:00,387057518.5960882,372358033.0409621,373128192.35315776
386122451.3998708,640897907377537.0,2020-12-29 23:59:59.999000+00:00,386239343.6124769,367890484.5706118,383437803.0341012
404345134.1735687,723737926679920.9,2020-12-30 23:59:59.999000+00:00,406430558.36282337,386089334.0715365,386089334.0715365
404756325.304715,655682305144226.4,2020-12-31 23:59:59.999000+00:00,410038817.9035646,396054630.692504,404468480.0236115
417515162.4201592,568443775319444.4,2021-01-01 23:59:59.999000+00:00,417515162.4201592,401991099.05097055,404648709.6907661
456647107.3757388,964618222191012.4,2021-01-02 23:59:59.999000+00:00,471256663.72347766,413493103.9293775,417547909.9869226
461504962.37528414,1118123463654361.2,2021-01-03 23:59:59.999000+00:00,491915383.36660784,455581778.84630287,456677516.38229513
448068879.3675137,1142632457118750.8,2021-01-04 23:59:59.999000+00:00,463397828.8146325,402745702.9928121,461917796.98513937
472582126.535347,941521895982195.6,2021-01-05 23:59:59.999000+00:00,478901320.6344574,421375517.7733492,445718383.25313634
510065446.50703394,1046627053898325.4,2021-01-06 23:59:59.999000+00:00,510831896.7279414,466022538.55125296,472836191.870787
556864023.0113816,1174000298998938.0,2021-01-07 23:59:59.999000+00:00,559693494.5804256,510168560.898796,510168560.898796
576753782.8515637,1225077597426091.8,2021-01-08 23:59:59.999000+00:00,588542739.7336707,517417061.8989957,547577770.5006006
569012103.877998,876267010795890.4,2021-01-09 23:59:59.999000+00:00,585783608.2070409,551070707.7649527,576626971.6240984
540333583.4307516,1130555861934790.8,2021-01-10 23:59:59.999000+00:00,585488897.348208,505567170.282196,569007457.5802543
502551797.961708,1737960043825412.0,2021-01-11 23:59:59.999000+00:00,540418662.5267627,431537907.26719713,540418662.5267627
477365003.8186268,1056202573142806.0,2021-01-12 23:59:59.999000+00:00,517883479.0185944,462952667.10016376,501682861.50363415
526895948.7141977,976008465063356.4,2021-01-13 23:59:59.999000+00:00,530352990.6715826,460194890.7440287,477211421.1407211
551464499.8747711,902106546641808.6,2021-01-14 23:59:59.999000+00:00,561851721.5507437,520418204.4989877,529288688.8020812
521245230.1508293,953369114080171.6,2021-01-15 23:59:59.999000+00:00,556609620.1472749,488421205.67884105,550920580.9617543
512084045.9278386,816803159581196.1,2021-01-16 23:59:59.999000+00:00,535951815.1291155,504375710.46862674,521192616.12622327
